Keyword,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Closed,Category,Rating,5_Star,4_Star,3_Star,2_Star,1_Star,Total_Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
art near london E2,Annka Kultys Gallery,"1st floor, 472 Hackney Road Unit 3, London E2 9EQ",1st floor,472 Hackney Road Unit 3,London,E2 9EQ,GWJR+WQ London,annkakultys.com,020 3302 6070,"annka@annkakultys.com,press@annkakultys.com,gina.morelli@hotmail.com,sales@annkakultys.com,office@annkakultys.com",51.5323569,-0.0580587,No,Yes,Closed,Art gallery,4.1,8,1,2,1,1,13,,28 Photos,https://lh5.googleusercontent.com/p/AF1QipNu1qMNsxQLUipr5idMhKpR7JtoljUEBjkIDzHC=w408-h272-k-no,,Closed,Closed,Closed,12–6pm,12–6pm,12–6pm,Closed,"https://www.google.com/maps/place/Annka+Kultys+Gallery/@51.52889,-0.0717589,15z/data=!4m8!1m2!2m1!1sart+near+london+E2!3m4!1s0x48761cc3370af18d:0x27a55d34336c8608!8m2!3d51.5323569!4d-0.0580587?hl=en"
art near london E2,Hoxton Arches,"Arch 402 Cremer St, Hackney, London E2 8HD",Arch 402 Cremer St,Hackney,London,E2 8HD,GWJF+4C London,hoxtonarches.com,020 3051 5087,info@hoxtonarches.com,51.5303509,-0.076451,Yes,Yes,Closed today,Events Venue,4.3,48,23,11,4,0,86,,120+ Photos,https://lh5.googleusercontent.com/p/AF1QipOe9N5AgpHsC5Qry5EdFd_AeKIi2tTGasH6DY85=w408-h272-k-no,,12–6pm,12–6pm,12–6pm,12–6pm,12–6pm,Closed,12–6pm,"https://www.google.com/maps/place/Hoxton+Arches/@51.52889,-0.0717589,15z/data=!4m8!1m2!2m1!1sart+near+london+E2!3m4!1s0x48761cb954e2a5cb:0x76fc5412c7d2a848!8m2!3d51.5303509!4d-0.076451?hl=en"
art near london E2,Two Columbia Road,"2 Columbia Rd, Shoreditch, London E2 7NN",2 Columbia Rd,Shoreditch,London,E2 7NN,GWHF+5J London,twocolumbiaroad.co.uk,020 7729 9933,shop@twocolumbiaroad.co.uk,51.527987,-0.0759908,No,Yes,Opens at 10:00,Art gallery,4.5,11,3,3,0,0,17,,14 Photos,https://lh5.googleusercontent.com/p/AF1QipOsA9nJCxXmCLJ6GV4sRDWrHGIaELxx_ZE5fZAQ=w408-h306-k-no,,Closed,Closed,12–7pm,12–7pm,12–7pm,11am–5pm,10am–4pm,"https://www.google.com/maps/place/Two+Columbia+Road/@51.52889,-0.0717589,15z/data=!4m8!1m2!2m1!1sart+near+london+E2!3m4!1s0x48761cb8f885956f:0xd99e57062ffb7bc6!8m2!3d51.527987!4d-0.0759908?hl=en"
art near london E2,Resistance Gallery,"265 Poyser St, London E2 9RF",,265 Poyser St,London,E2 9RF,GWHV+R8 London,resistancegallery.com,020 7729 9072,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,51.529518,-0.056675,Yes,Yes,,Art gallery,4.7,98,18,7,1,0,124,,252+ Photos,https://lh5.googleusercontent.com/p/AF1QipOuz8ol-Av1mSvYJ7cLy4DNPs81BcNfTG52Nxoe=w408-h272-k-no,,,,,,,,,"https://www.google.com/maps/place/Resistance+Gallery/@51.52889,-0.0717589,15z/data=!4m8!1m2!2m1!1sart+near+london+E2!3m4!1s0x48761cdb6d2160ed:0xfb8d1ec98d808e32!8m2!3d51.529518!4d-0.056675?hl=en"
art near london E20,London Stadium,"Queen Elizabeth Olympic Park, London E20 2ST",,Queen Elizabeth Olympic Park,London,E20 2ST,GXQM+F9 London,london-stadium.com,020 8522 6000,,51.5387095,-0.0166037,Yes,Yes,,Stadium,4.3,4882,1940,774,264,421,8281,,16704+ Photos,https://lh5.googleusercontent.com/p/AF1QipMOCuHi7mUq4GcO_xhgfZgdPsMrVHpmOv0CUsaS=w442-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/London+Stadium/@51.5271426,-0.1026858,13z/data=!4m8!1m2!2m1!1sart+near+london+E20!3m4!1s0x48761d6975e8b559:0xe7fca44605b6ce94!8m2!3d51.5387095!4d-0.0166037?hl=en"
art near london E20,Stour Space,"7 Roach Rd, Old Ford, London E3 2PA",7 Roach Rd,Old Ford,London,E3 2PA,GXRH+2J London,stourspace.co.uk,020 8985 7827,"shaktiyogalondon@gmail.com,francesca.fazzari@gmail.com",51.5400979,-0.0208786,No,Yes,Closed.,Arts Organisation,4.3,232,113,34,9,24,412,,395+ Photos,https://lh5.googleusercontent.com/p/AF1QipOkWY5yqjZHmAp86DRtnxGCGlSgNrW6uD5-C9f5=w408-h284-k-no,,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,9am–11pm,9am–11pm,"https://www.google.com/maps/place/Stour+Space/@51.5271426,-0.1026858,13z/data=!4m8!1m2!2m1!1sart+near+london+E20!3m4!1s0x48761d6b73bd2d1b:0x6b574ae44ec9e13a!8m2!3d51.5400979!4d-0.0208786?hl=en"
art near london E20,London Centre for Book Arts,"Britannia Works, 56 Dace Rd, Old Ford, London E3 2NQ","Britannia Works,  56 Dace Rd",Old Ford,London,E3 2NQ,GXQG+3R London,londonbookarts.org,020 8510 9810,hello@londonbookarts.org,51.537696,-0.022985,No,Yes,Closed.,Art Centre,4.8,19,2,1,0,0,22,,50 Photos,https://lh5.googleusercontent.com/p/AF1QipOqh7JZEejcF51-MC7hxKhJO_rSiZqYKsEaDNTy=w418-h240-k-no,,Closed,10am–6pm,10am–6pm,10am–6pm,10am–6pm,11am–5pm,11am–5pm,"https://www.google.com/maps/place/London+Centre+for+Book+Arts/@51.5271426,-0.1026858,13z/data=!4m8!1m2!2m1!1sart+near+london+E20!3m4!1s0x48761d6ac5236d43:0xc60ffb98bc02dee9!8m2!3d51.537696!4d-0.022985?hl=en"
art near london E3,Shakespeare's Globe,"21 New Globe Walk, London SE1 9DT",,21 New Globe Walk,London,SE1 9DT,GW53+64 London,shakespearesglobe.com,020 7902 1400,1cec33df14024e77b0980975d8921994@sentry.io,51.508076,-0.097194,No,Yes,,Performing arts theatre,4.6,8550,2556,784,176,209,12275,,32941+ Photos,https://lh5.googleusercontent.com/p/AF1QipM9rIf_14ptMVbmzePm-5DGObXnBRUUHG4ZJJVz=w426-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/Shakespeare's+Globe/@51.5301689,-0.0411875,14z/data=!4m8!1m2!2m1!1sart+near+london+E3!3m4!1s0x487604a905ae1621:0xe700778eb8b2878e!8m2!3d51.508076!4d-0.097194?hl=en"
art near london E4,Hobbycraft,"Unit 4 Corktree Retail Park, Hall Ln, London E4 8JA",Unit 4 Corktree Retail Park,Hall Ln,London,E4 8JA,JX78+5W London,hobbycraft.co.uk,0330 026 1091,international@hobbycraft.co.uk,51.6129642,-0.0327365,No,No,Opens at 10:30,Craft shop,4.3,413,196,89,16,17,731,,153+ Photos,https://lh5.googleusercontent.com/p/AF1QipPWeK7-N4kyFPnJ7kD1EDvxX_QurwI-GJcBayHf=w408-h408-k-no,,9am–8pm,9am–8pm,9am–8pm,9am–8pm,9am–8pm,9am–6pm,10:30am–4:30pm,"https://www.google.com/maps/place/Hobbycraft/@51.6114949,-0.0470257,13z/data=!4m8!1m2!2m1!1sart+near+london+E4!3m4!1s0x48761e6eecda1299:0x78d350a6242145cc!8m2!3d51.6129642!4d-0.0327365?hl=en"
art near london E4,The Craft Cabin E4,"57 Station Rd, Chingford, London E4 7BJ",57 Station Rd,Chingford,London,E4 7BJ,J2J3+HQ London,thecraftcabine4.com,020 8524 4600,,51.6314765,0.0044818,No,Yes,Closed.,Craft shop,4.5,15,0,0,0,2,17,,27 Photos,https://lh5.googleusercontent.com/p/AF1QipNXb7tf42fHuVpp0bnhWad55yj3qBVrEz1fAXAJ=w408-h272-k-no,,10am–5pm,Closed,10am–4pm,10am–5pm,10am–5pm,10am–5pm,11am–3pm,"https://www.google.com/maps/place/The+Craft+Cabin+E4/@51.6114949,-0.0470257,13z/data=!4m8!1m2!2m1!1sart+near+london+E4!3m4!1s0x47d8a0832ef4d2ef:0xe09e6e48151f22b!8m2!3d51.6314765!4d0.0044818?hl=en"
art near london E4,The Works,"4-10 Old Church Rd, Chingford, London E4 8DD",4-10 Old Church Rd,Chingford,London,E4 8DD,JX9J+3V London,theworks.co.uk,020 8529 1856,,51.617723,-0.017845,No,No,Closed.,Discount shop,4.4,11,6,3,0,0,20,,14 Photos,https://lh5.googleusercontent.com/p/AF1QipNoc9Rix2n6rbHpctp9cK27J9hefbIBzB-8ZImt=w408-h723-k-no,,9am–6pm,9am–6pm,9am–6pm,9am–6pm,9am–6pm,9am–6pm,11am–5pm,"https://www.google.com/maps/place/The+Works/@51.6114949,-0.0470257,13z/data=!4m8!1m2!2m1!1sart+near+london+E4!3m4!1s0x48761e15d4fd5eeb:0x47e4fce7588ef2d9!8m2!3d51.617723!4d-0.017845?hl=en"
art near london E6,Red Door Studios,"High St S, East Ham, London E6 3RW",High St S,East Ham,London,E6 3RW,G3G4+H9 London,throughthereddoor.org,07753 605022,curator.reddoor@gmail.com,51.5264116,0.0559888,No,Yes,,Art studio,4.4,10,2,0,2,0,14,,16 Photos,https://lh5.googleusercontent.com/p/AF1QipPdTXvokuWSUCZncUg2OOJBid3L46ZdrY0o9rwj=w426-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/Red+Door+Studios/@51.5185428,-0.0594123,13z/data=!4m8!1m2!2m1!1sart+near+london+E6!3m4!1s0x4870907b32dfcad9:0x38bec0613307e44!8m2!3d51.5264116!4d0.0559888?hl=en"
art near london E7,Geeta Arts - Bespoke Sherwanis and Kurtas,"271 Green St, Forest Gate, London E7 8LJ",271 Green St,Forest Gate,London,E7 8LJ,G2QM+X3 London,geetaarts.com,020 8470 8354,,51.5398801,0.032739,No,Yes,Closed.,Wedding Shop,4.6,93,11,7,2,3,116,,27 Photos,,,11am–7pm,11am–7pm,11am–7pm,11am–7pm,11am–7pm,11am–7pm,11am–6pm,"https://www.google.com/maps/place/Geeta+Arts+-+Bespoke+Sherwanis+and+Kurtas/@51.5459769,-0.080926,13z/data=!4m8!1m2!2m1!1sart+near+london+E7!3m4!1s0x47d8a7b9994b43a7:0xb7ee384a07324c!8m2!3d51.5398801!4d0.032739?hl=en"
art near london E8,"The Viktor Wynd Museum of Curiosities, Fine Art & Natural History","11 Mare St, London E8 4RP",,11 Mare St,London,E8 4RP,"GWMR+VX Cambridge Heath, London",thelasttuesdaysociety.org,020 7998 3617,"info@thelasttuesdaysociety.org,ali@thelasttuesdaysociety.org,bookings@thelasttuesdaysociety.org",51.5346594,-0.0575263,Yes,No,Closed.,Museum,4.5,373,102,26,14,23,538,,1439+ Photos,https://lh5.googleusercontent.com/p/AF1QipMryLmuDRJ6805-OaEiIRenmZCJmDUlwRqjzqEH=w408-h594-k-no,,Closed,Closed,12–10pm,12–10pm,12–10pm,12–10pm,12–9pm,"https://www.google.com/maps/place/The+Viktor+Wynd+Museum+of+Curiosities,+Fine+Art+%26+Natural+History/@51.5447208,-0.0741611,15z/data=!4m8!1m2!2m1!1sart+near+london+E8!3m4!1s0x48761cdd474cf4ab:0x112ac614c37c815f!8m2!3d51.5346594!4d-0.0575263?hl=en"
art near london E8,Space,"129-131 Mare St, Hackney, London E8 3RH",129-131 Mare St,Hackney,London,E8 3RH,GWQV+93 London,spacestudios.org.uk,020 8525 4330,mail@spacestudios.org.uk,51.5383971,-0.057329,No,Yes,Closed today,Art Centre,4.1,16,13,1,1,3,34,,27 Photos,,,10am–5pm,10am–5pm,10am–5pm,10am–5pm,10am–5pm,12–6pm,Closed,"https://www.google.com/maps/place/Space/@51.5447208,-0.0741611,15z/data=!4m8!1m2!2m1!1sart+near+london+E8!3m4!1s0x48761ce7c9928387:0x65399ac69a975e11!8m2!3d51.5383971!4d-0.057329?hl=en"
art near london E9,Chats Palace,"42-44 Brooksby's Walk, Homerton, London E9 6DF",42-44 Brooksby's Walk,Homerton,London,E9 6DF,HX24+3R London,chatspalace.com,020 8533 0227,info@chatspalace.com,51.5502294,-0.0429139,No,Yes,Closed.,Art Centre,4.2,31,12,11,2,1,57,,32 Photos,,,9:30am–6pm,9:30am–10pm,9:30am–6pm,9:30am–10pm,9:30am–6pm,9am–2pm,10am–2pm,"https://www.google.com/maps/place/Chats+Palace/@51.5417517,-0.0478586,15z/data=!4m8!1m2!2m1!1sart+near+london+E9!3m4!1s0x48761d03bec07a8d:0x434307e24e20a052!8m2!3d51.5502294!4d-0.0429139?hl=en"
art near london E9,Felstead Studios,"12 Felstead St, Hackney Wick, London E9 5LG",12 Felstead St,Hackney Wick,London,E9 5LG,GXVF+QH London,felsteadstudios.com,020 8616 2292,info@felsteadstudios.com,51.5444037,-0.0260921,No,Yes,Closed today,Picture framing shop,5,21,0,0,0,0,21,,14 Photos,https://lh5.googleusercontent.com/p/AF1QipPdy6Ni5CLLMjK_AUNKhDmhaGrF49ay2SwSWBCu=w408-h305-k-no,,10am–6pm,10am–6pm,10am–6pm,10am–6pm,10am–6pm,10am–6pm,Closed,"https://www.google.com/maps/place/Felstead+Studios/@51.5417517,-0.0478586,15z/data=!4m8!1m2!2m1!1sart+near+london+E9!3m4!1s0x48761d6cb65e126b:0xc0c5d422bc31cce8!8m2!3d51.5444037!4d-0.0260921?hl=en"
art near london EC1,"City and Islington College - Centre for Business, Arts and Technology","444 Camden Rd, London N7 0SP",,444 Camden Rd,London,N7 0SP,HV3J+X6 London,candi.ac.uk,020 7700 9333,"courseinfo@candi.ac.uk,examsteam@candi.ac.uk,hrhelpdesk@capitalccg.ac.uk,marketing@candi.ac.uk,international@candi.ac.uk,feedback@candi.ac.uk,extra@candi.ac.uk,sfcabsences@candi.ac.uk",51.5549302,-0.1194387,No,No,,College,3.2,9,2,3,3,6,23,,17 Photos,https://lh5.googleusercontent.com/p/AF1QipONoZY9BoIfC6fO2owsn2z_LEef9jYY3IDfWn_a=w540-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/City+and+Islington+College+-+Centre+for+Business,+Arts+and+Technology/@51.532543,-0.1685479,13z/data=!4m8!1m2!2m1!1sart+near+london+EC1!3m4!1s0x48761b5b60c98b73:0xc81de389fe885cba!8m2!3d51.5549302!4d-0.1194387?hl=en"
art near london EC1,Modern Art,"4-8 Helmet Row, London EC1V 3QJ",,4-8 Helmet Row,London,EC1V 3QJ,GWG4+25 London,modernart.net,020 7299 7950,info@modernart.net,51.5250621,-0.0945129,No,Yes,Closed today,Art gallery,4.2,15,3,2,0,3,23,,13 Photos,https://lh5.googleusercontent.com/p/AF1QipO1V2ywG1WRDxpzV48PNJe76_Hp5MRnCIN1l2Sn=w408-h408-k-no,,Closed,Closed,11am–6pm,11am–6pm,11am–6pm,11am–6pm,Closed,"https://www.google.com/maps/place/Modern+Art/@51.532543,-0.1685479,13z/data=!4m8!1m2!2m1!1sart+near+london+EC1!3m4!1s0x48761b2ae27d95c5:0xd2efdf89190e50f6!8m2!3d51.5250621!4d-0.0945129?hl=en"
art near london EC1,Lever Gallery,"153-157 Goswell Rd, Clerkenwell, London EC1V 7HD",153-157 Goswell Rd,Clerkenwell,London,EC1V 7HD,GVGX+PR London,levergallery.com,020 3217 2678,"info@levergallery.com,press@levergallery.com,Press@levergallery.com",51.5268157,-0.1004165,No,Yes,,Art gallery,4.7,13,0,0,0,1,14,,17 Photos,https://lh5.googleusercontent.com/p/AF1QipOTK1oakQxa0yDVi3LEA2eZNwxZHjmH5SI94nkF=w408-h285-k-no,,Closed,10am–5pm,10am–5pm,10am–5pm,10am–5pm,12am–5pm,12am–5pm,"https://www.google.com/maps/place/Lever+Gallery/@51.532543,-0.1685479,13z/data=!4m8!1m2!2m1!1sart+near+london+EC1!3m4!1s0x48761b5a2286d03d:0xd2db242cf3a8a992!8m2!3d51.5268157!4d-0.1004165?hl=en"
art near london EC1,BEERS London,"1 Baldwin St, London EC1V 9NU",,1 Baldwin St,London,EC1V 9NU,GWG6+RC London,beerslondon.com,020 7502 9078,info@beerslondon.com,51.5270431,-0.0888924,No,Yes,Closed today,Art gallery,4.8,16,4,0,0,0,20,,50+ Photos,https://lh5.googleusercontent.com/p/AF1QipOqab-mvi59sqwPvct_LLKVSPEgOT3zWnsbyIPN=w408-h272-k-no,,Closed,10am–6pm,10am–6pm,10am–6pm,10am–6pm,11am–5pm,Closed,"https://www.google.com/maps/place/BEERS+London/@51.532543,-0.1685479,13z/data=!4m8!1m2!2m1!1sart+near+london+EC1!3m4!1s0x48761ca672609eb7:0x34f08ac96803e8f5!8m2!3d51.5270431!4d-0.0888924?hl=en"
art near london EC1,London Art House,"2-18 Britannia Row, Islington, London N1 8PA",2-18 Britannia Row,Islington,London,N1 8PA,GWQ2+4G London,londonarthouse.com,020 3227 3200,"charlotte@londonarthouse.com,info@londonarthouse.com",51.5377795,-0.0987073,No,Yes,Closed.,Events Venue,4.5,5,6,0,0,0,11,,48 Photos,https://lh5.googleusercontent.com/p/AF1QipONLFFi7XxPr7OcfjkxczxS3B4iTPXbtPYireP8=w432-h240-k-no,,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,"https://www.google.com/maps/place/London+Art+House/@51.532543,-0.1685479,13z/data=!4m8!1m2!2m1!1sart+near+london+EC1!3m4!1s0x48761b60c25c5031:0x96f74a478b07db00!8m2!3d51.5377795!4d-0.0987073?hl=en"
art near london EC2,University of the Arts London,"272 High Holborn, Holborn, London WC1V 7EY",272 High Holborn,Holborn,London,WC1V 7EY,GV9M+49 London,arts.ac.uk,020 7514 6000,"ccw.international@arts.ac.uk,csm.international@arts.ac.uk,lcc.international@arts.ac.uk,lcf.international@arts.ac.uk,student.advisers@arts.ac.uk,accommodation@arts.ac.uk,language-centre@arts.ac.uk",51.5177902,-0.1165424,No,No,Closed today,Art school,4,66,13,5,6,16,106,,57+ Photos,https://lh5.googleusercontent.com/p/AF1QipNgyV4R1OQpt_QEN5w69NPM7LquW0K8XdBhdj_K=w640-h240-k-no,,7am–9pm,7am–9pm,7am–9pm,7am–9pm,7am–9pm,7am–7pm,Closed,"https://www.google.com/maps/place/University+of+the+Arts+London/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761b35ba2335d5:0x26ef23afd27717e5!8m2!3d51.5177902!4d-0.1165424?hl=en"
art near london EC2,Atlantis Art Materials,"Unit 1/Unit, Industrial Centre, 7 Bayford St, London E8 3SE","Unit 1/Unit,  Industrial Centre",7 Bayford St,London,E8 3SE,GWRV+27 London,atlantisart.co.uk,020 7377 8855,office@atlantisart.co.uk,51.5400435,-0.0567666,No,Yes,Closed.,Art supply shop,4.3,149,52,16,12,16,245,,142+ Photos,https://lh5.googleusercontent.com/p/AF1QipPxI_Ekrd5jKUM6Oiv9gukBEG2xxESXii89khWH=w408-h544-k-no,,9am–6pm,9am–6pm,9am–6pm,9am–6pm,9am–6pm,9am–6pm,10am–5pm,"https://www.google.com/maps/place/Atlantis+Art+Materials/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761cca00a3ed5d:0xe90d2fa0917b334e!8m2!3d51.5400435!4d-0.0567666?hl=en"
art near london EC2,Banksy's 'Designated Graffiti Area',"83 Rivington St, Hackney, London EC2A 3AY",83 Rivington St,Hackney,London,EC2A 3AY,"GWGC+GG Shoreditch, London",atlasobscura.com,,ads@atlasobscura.com,51.526328,-0.078728,No,No,,Artist,4.5,124,39,14,8,3,188,,359+ Photos,https://lh5.googleusercontent.com/p/AF1QipNzmZs9nScW9EOk2c9Qy1QV4vX5XQJ3jmrgSdLJ=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Banksy's+'Designated+Graffiti+Area'/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761cba6454d97b:0xcdb889f128a56318!8m2!3d51.526328!4d-0.078728?hl=en"
art near london EC2,Espacio Gallery,"159 Bethnal Green Rd, London E2 7DG",,159 Bethnal Green Rd,London,E2 7DG,GWGH+6R London,espaciogallery.com,07815 319073,info@espaciogallery.com,51.5255597,-0.0704467,No,Yes,Closed.,Art gallery,4.5,54,23,9,1,1,88,,123+ Photos,https://lh5.googleusercontent.com/p/AF1QipMwmK2PLZLsbT6T1Xo-mzoHK1BVJVNueE0qEvmA=w427-h240-k-no,,Closed,1–7pm,1–7pm,1–7pm,1–7pm,1–7pm,1–5pm,"https://www.google.com/maps/place/Espacio+Gallery/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761cc7fff5d7bf:0xe5c0e154fd6a90ef!8m2!3d51.5255597!4d-0.0704467?hl=en"
art near london EC2,Rivington Place,"Rivington Pl, Hackney, London EC2A 3BA",Rivington Pl,Hackney,London,EC2A 3BA,GWGC+H7 London,autograph.org.uk,020 7749 1240,info@autograph-abp.co.uk,51.5264251,-0.0793661,No,Yes,Closed today,Art gallery,4.6,8,5,0,0,0,13,,48+ Photos,https://lh5.googleusercontent.com/p/AF1QipNJbcs5Sq1VUjuOqumljRkKnUgYqyV4tVpNHll0=w408-h272-k-no,,Closed,11am–6pm,11am–6pm,11am–9pm,11am–6pm,12–6pm,Closed,"https://www.google.com/maps/place/Rivington+Place/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761cba89e42e47:0x185ddfb91c1122d0!8m2!3d51.5264251!4d-0.0793661?hl=en"
art near london EC2,Alternative London,"Unit 5, The Yard, Yorkton St, London EC2 8NH","Unit 5,  The Yard",Yorkton St,London,EC2 8NH,GWJJ+M7 London,alternativeldn.co.uk,07551 911822,info@alternativeldn.com,51.5317042,-0.0692674,No,Yes,Closed.,Tour operator,4.9,110,7,1,0,0,118,,94+ Photos,https://lh5.googleusercontent.com/p/AF1QipNpsHsqlWRHN2Fdm99RORr-vfL-URfEJzRXvJAJ=w426-h240-k-no,,9am–7pm,9am–7pm,9am–7pm,9am–7pm,9am–7pm,9am–6pm,10:30am–4pm,"https://www.google.com/maps/place/Alternative+London/@51.515515,-0.1391325,13z/data=!4m8!1m2!2m1!1sart+near+london+EC2!3m4!1s0x48761ca55cbc3c29:0x25ebe62a5bb5b77d!8m2!3d51.5317042!4d-0.0692674?hl=en"
art near london EC4,London Atelier of Representational Art,"371 Clapham Rd, London SW9 9BT",,371 Clapham Rd,London,SW9 9BT,FV8C+PP London,drawpaintsculpt.com,0800 086 9672,,51.466763,-0.128186,Yes,Yes,Closed.,Art school,4.6,10,0,0,0,1,11,,109+ Photos,https://lh5.googleusercontent.com/p/AF1QipPnsKDG7CYMa4_Y6POxNNpBWByavKiR2Cvqz57k=w426-h240-k-no,,9am–8:30pm,9am–8:30pm,9am–8:30pm,9am–8:30pm,9am–8:30pm,10am–5pm,10am–5pm,"https://www.google.com/maps/place/London+Atelier+of+Representational+Art/@0.2417279,-87.0107988,3z/data=!4m8!1m2!2m1!1sart+near+london+EC4!3m4!1s0x487604ed210b8db5:0x866ed0c575884af3!8m2!3d51.466763!4d-0.128186?hl=en"
art near london EC4,The Courtauld Institute of Art,"Somerset House, Strand, London WC2R 0RN",Somerset House,Strand,London,WC2R 0RN,GV6M+J2 London,courtauld.ac.uk,020 3947 7777,"galleryinfo@courtauld.ac.uk,pgadmissions@courtauld.ac.uk,ugadmissions@courtauld.ac.uk,short.courses@courtauld.ac.uk,education@courtauld.ac.uk,researchforum@courtauld.ac.uk,director.pa@courtauld.ac.uk,anthony.tyrrell@courtauld.ac.uk,recruitment@courtauld.ac.uk,website@courtauld.ac.uk,foi@courtauld.ac.uk,Anthony.Tyrrell@courtauld.ac.uk",51.5116015,-0.1173968,No,Yes,,University,4.4,41,18,9,1,1,70,,77+ Photos,https://lh5.googleusercontent.com/p/AF1QipNDJ-HjiWy_fgW2EA12t2pV2qRs6djXTr1Uoa4-=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/The+Courtauld+Institute+of+Art/@0.2417279,-87.0107988,3z/data=!4m8!1m2!2m1!1sart+near+london+EC4!3m4!1s0x487604ca706f98bd:0xdc543f6bcca79a07!8m2!3d51.5116015!4d-0.1173968?hl=en"
art near london EC4,Sunny Art Prize,"30 Grays Inn Rd, Holborn, London WC1X 8HR",30 Grays Inn Rd,Holborn,London,WC1X 8HR,GV9Q+P9 London,sunnyartcentre.co.uk,020 8616 5990,"info@sunnyartcentre.co.uk,ninfo@sunnyartcentre.co.uk,nanguschoyart@gmail.com,artprize@sunnyartcentre.co.uk",51.5192524,-0.1116147,No,Yes,Closed today,Art gallery,5,23,0,0,0,0,23,,158+ Photos,https://lh5.googleusercontent.com/p/AF1QipNVlKozcKsUqzbDqB_OTecPA93yEMkTXIBtTez5=w434-h240-k-no,,10am–6pm,10am–6pm,10am–6pm,10am–6pm,10am–6pm,Closed,Closed,"https://www.google.com/maps/place/Sunny+Art+Prize/@0.2417279,-87.0107988,3z/data=!4m8!1m2!2m1!1sart+near+london+EC4!3m4!1s0x48761b4bf5e89e8d:0xc24763941a5069f6!8m2!3d51.5192524!4d-0.1116147?hl=en"
art near london EC4,The Other Art Fair,"Victoria House, Southampton Row, Holborn, London WC1B 5HR","Victoria House,  Southampton Row",Holborn,London,WC1B 5HR,"GV9H+P4 Holborn, London",theotherartfair.com,020 3805 6670,"ryan@theotherartfair.com,jessica@theotherartfair.com,tom@theotherartfair.com,gina@theotherartfair.com,anouka@theotherartfair.com,toni@theotherartfair.com",51.5193235,-0.1221783,No,No,Closed.,Art gallery,4.3,13,14,3,0,0,30,,52+ Photos,https://lh5.googleusercontent.com/p/AF1QipOlkMPGH79Z40v2caLK-PPzSedAzAdFYhQ5BYBu=w416-h240-k-no,,7:30am–7pm,7:30am–7pm,7:30am–7pm,7:30am–7pm,7:30am–7pm,7:30am–7pm,7:30am–7pm,"https://www.google.com/maps/place/The+Other+Art+Fair/@0.2417279,-87.0107988,3z/data=!4m8!1m2!2m1!1sart+near+london+EC4!3m4!1s0x48761cb655555555:0x172618bc2794095d!8m2!3d51.5193235!4d-0.1221783?hl=en"
art near london N1,Victoria Miro,"16 Wharf Rd, Hoxton, London N1 7RW",16 Wharf Rd,Hoxton,London,N1 7RW,GWJ4+52 London,victoria-miro.com,020 7336 8109,"delruby@victoria-miro.com,paula@victoria-miro.com,pia@victoria-miro.com,jessica@victoria-miro.com,simona@victoria-miro.com,valeska@victoria-miro.com,katy@victoria-miro.com,aimee@victoria-miro.com,photini@victoria-miro.com,info@victoria-miro.com",51.5303937,-0.0949406,Yes,Yes,,Art gallery,4.4,276,131,39,16,10,472,,1800+ Photos,https://lh5.googleusercontent.com/p/AF1QipNeuStJxs_-cOj1b3dFk1rAg88FsAkvtkwJJ6hI=w470-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/Victoria+Miro/@51.5355726,-0.1098972,15z/data=!4m8!1m2!2m1!1sart+near+london+N1!3m4!1s0x48761b58b6cdc6db:0x4247d947aac525d7!8m2!3d51.5303937!4d-0.0949406?hl=en"
